week_start,report_week,side,direction,rank,stock_name,stock_code,value_sgd_m
2026-02-09,9 February 2026,institutional,sell,5,Sheng Siong,OV8,-17.228288
2026-02-09,9 February 2026,institutional,sell,6,Suntec REIT,T82U,-11.033911
2026-02-09,9 February 2026,institutional,sell,7,Mapletree Logistics Trust,M44U,-9.0917
2026-02-09,9 February 2026,institutional,sell,8,ESR REIT,9A4U,-7.931581
2026-02-09,9 February 2026,institutional,sell,9,City Developments,C09,-7.74147
2026-02-09,9 February 2026,institutional,sell,10,Frasers Centrepoint Trust,J69U,-7.152914
2026-02-09,9 February 2026,retail,buy,1,DBS,D05,725.051452
2026-02-09,9 February 2026,retail,buy,2,CapitaLand Ascendas REIT,A17U,60.842437
2026-02-09,9 February 2026,retail,buy,3,Sheng Siong,OV8,39.575195
2026-02-09,9 February 2026,retail,buy,4,iFast Corporation,AIY,37.930148
2026-02-09,9 February 2026,retail,buy,5,Keppel REIT,K71U,15.906785
2026-02-09,9 February 2026,retail,buy,6,OCBC,O39,14.329027
2026-02-09,9 February 2026,retail,buy,7,ESR REIT,9A4U,11.943657
2026-02-09,9 February 2026,retail,buy,8,Suntec REIT,T82U,7.668271
2026-02-09,9 February 2026,retail,buy,9,Yangzijiang Financial,YF8,5.634395
2026-02-09,9 February 2026,retail,buy,10,ComfortDelGro,C52,4.982298
2026-02-09,9 February 2026,retail,sell,1,SIA,C6L,-125.649725
2026-02-09,9 February 2026,retail,sell,2,Singtel,Z74,-63.7304203
2026-02-09,9 February 2026,retail,sell,3,Yangzijiang Shipbuilding,BS6,-48.961716
2026-02-09,9 February 2026,retail,sell,4,CapitaLand Investment,9CI,-46.075766
2026-02-09,9 February 2026,retail,sell,5,UOB,U11,-45.004708
2026-02-09,9 February 2026,retail,sell,6,SGX,S68,-36.956098
2026-02-09,9 February 2026,retail,sell,7,Keppel,BN4,-27.159361
2026-02-09,9 February 2026,retail,sell,8,Frencken Group,E28,-23.937722
2026-02-09,9 February 2026,retail,sell,9,Sembcorp Industries,U96,-19.855825
2026-02-09,9 February 2026,retail,sell,10,ST Engineering,S63,-19.204141
2026-02-16,16 February 2026,institutional,buy,1,Singtel,Z74,69.2235238
2026-02-16,16 February 2026,institutional,buy,2,Yangzijiang Shipbuilding,BS6,59.854298
2026-02-16,16 February 2026,institutional,buy,3,SIA,C6L,32.582203
2026-02-16,16 February 2026,institutional,buy,4,Genting Singapore,G13,24.245551
2026-02-16,16 February 2026,institutional,buy,5,Keppel,BN4,23.108371
2026-02-16,16 February 2026,institutional,buy,6,CapitaLand Integrated Commercial Trust,C38U,14.441368
2026-02-16,16 February 2026,institutional,buy,7,OCBC,O39,13.610345
2026-02-16,16 February 2026,institutional,buy,8,Wilmar International,F34,11.135617
2026-02-16,16 February 2026,institutional,buy,9,DBS,D05,10.228148
2026-02-16,16 February 2026,institutional,buy,10,ComfortDelGro,C52,9.436853
2026-02-16,16 February 2026,institutional,sell,1,SGX,S68,-27.129422
2026-02-16,16 February 2026,institutional,sell,2,iFast Corporation,AIY,-20.681327
2026-02-16,16 February 2026,institutional,sell,3,Lendlease REIT,JYEU,-11.7159375
2026-02-16,16 February 2026,institutional,sell,4,CapitaLand Ascendas REIT,A17U,-6.892781
2026-02-16,16 February 2026,institutional,sell,5,Hongkong Land,H78,-6.821128553200001
2026-02-16,16 February 2026,institutional,sell,6,Venture Corporation,V03,-6.388123
2026-02-16,16 February 2026,institutional,sell,7,UOB,U11,-6.068615
2026-02-16,16 February 2026,institutional,sell,8,StarHub,CC3,-5.720119
2026-02-16,16 February 2026,institutional,sell,9,Sheng Siong,OV8,-5.353438
2026-02-16,16 February 2026,institutional,sell,10,Ultragreen.AI,ULG,-3.5293306815
2026-02-16,16 February 2026,retail,buy,1,SGX,S68,28.100546
2026-02-16,16 February 2026,retail,buy,2,iFast Corporation,AIY,24.781381
2026-02-16,16 February 2026,retail,buy,3,UOB,U11,11.03004
2026-02-16,16 February 2026,retail,buy,4,Lendlease REIT,JYEU,9.9728125
2026-02-16,16 February 2026,retail,buy,5,CapitaLand Ascendas REIT,A17U,9.373327
2026-02-16,16 February 2026,retail,buy,6,StarHub,CC3,8.924298
2026-02-16,16 February 2026,retail,buy,7,DBS,D05,7.135916
2026-02-16,16 February 2026,retail,buy,8,Sheng Siong,OV8,6.051523
2026-02-16,16 February 2026,retail,buy,9,SATS,S58,2.675046
2026-02-16,16 February 2026,retail,buy,10,Mapletree Logistics Trust,M44U,2.348594
2026-02-16,16 February 2026,retail,sell,1,Yangzijiang Shipbuilding,BS6,-78.397023
2026-02-16,16 February 2026,retail,sell,2,Genting Singapore,G13,-34.5141045
2026-02-16,16 February 2026,retail,sell,3,SIA,C6L,-32.368788
2026-02-16,16 February 2026,retail,sell,4,OCBC,O39,-31.134002
2026-02-16,16 February 2026,retail,sell,5,Singtel,Z74,-27.5929425
2026-02-16,16 February 2026,retail,sell,6,Seatrium,5E2,-9.566171
2026-02-16,16 February 2026,retail,sell,7,ComfortDelGro,C52,-9.558628
2026-02-16,16 February 2026,retail,sell,8,ST Engineering,S63,-9.405326
2026-02-16,16 February 2026,retail,sell,9,Keppel,BN4,-8.523688
2026-02-16,16 February 2026,retail,sell,10,Marco Polo Marine,5LY,-5.8273349
2026-02-23,23 February 2026,institutional,buy,1,SIA,C6L,120.741521
2026-02-23,23 February 2026,institutional,buy,2,Yangzijiang Shipbuilding,BS6,81.181667
2026-02-23,23 February 2026,institutional,buy,3,Seatrium,5E2,64.289082
2026-02-23,23 February 2026,institutional,buy,4,OCBC,O39,50.3386
2026-02-23,23 February 2026,institutional,buy,5,ValueMax,T6I,38.34373
2026-02-23,23 February 2026,institutional,buy,6,AEM,AWX,35.831817
2026-02-23,23 February 2026,institutional,buy,7,CapitaLand Integrated Commercial Trust,C38U,32.603934
2026-02-23,23 February 2026,institutional,buy,8,Jardine Matheson,J36,26.7275043624
2026-02-23,23 February 2026,institutional,buy,9,CNMC Goldmine,5TP,17.662697
2026-02-23,23 February 2026,institutional,buy,10,Singtel,Z74,12.851432
2026-02-23,23 February 2026,institutional,sell,1,DBS,D05,-192.539842
2026-02-23,23 February 2026,institutional,sell,2,UOB,U11,-112.656351
2026-02-23,23 February 2026,institutional,sell,3,Genting Singapore,G13,-49.231904
2026-02-23,23 February 2026,institutional,sell,4,Keppel,BN4,-39.131578
2026-02-23,23 February 2026,institutional,sell,5,ST Engineering,S63,-36.176518
2026-02-23,23 February 2026,institutional,sell,6,Sembcorp Industries,U96,-25.45195
2026-02-23,23 February 2026,institutional,sell,7,Lendlease REIT,JYEU,-21.0137535
2026-02-23,23 February 2026,institutional,sell,8,Thai Beverage,Y92,-16.770232
2026-02-23,23 February 2026,institutional,sell,9,CapitaLand Ascendas REIT,A17U,-11.925842
2026-02-23,23 February 2026,institutional,sell,10,Hongkong Land,H78,-10.591749213
2026-02-23,23 February 2026,retail,buy,1,UOB,U11,175.96832
2026-02-23,23 February 2026,retail,buy,2,DBS,D05,136.329717
2026-02-23,23 February 2026,retail,buy,3,OCBC,O39,76.02247
2026-02-23,23 February 2026,retail,buy,4,Genting Singapore,G13,67.8075075
2026-02-23,23 February 2026,retail,buy,5,Sembcorp Industries,U96,40.592752
2026-02-23,23 February 2026,retail,buy,6,ST Engineering,S63,38.734436
2026-02-23,23 February 2026,retail,buy,7,Sheng Siong,OV8,18.083919
2026-02-23,23 February 2026,retail,buy,8,CapitaLand Ascendas REIT,A17U,17.217804
2026-02-23,23 February 2026,retail,buy,9,Thai Beverage,Y92,14.648016
2026-02-23,23 February 2026,retail,buy,10,Yangzijiang Financial,YF8,13.971265
2026-02-23,23 February 2026,retail,sell,1,SIA,C6L,-186.383852
2026-02-23,23 February 2026,retail,sell,2,Yangzijiang Shipbuilding,BS6,-176.06371
2026-02-23,23 February 2026,retail,sell,3,Seatrium,5E2,-120.323196
2026-02-23,23 February 2026,retail,sell,4,AEM,AWX,-44.491871
2026-02-23,23 February 2026,retail,sell,5,ValueMax,T6I,-37.528902
2026-02-23,23 February 2026,retail,sell,6,CNMC Goldmine,5TP,-26.745976
2026-02-23,23 February 2026,retail,sell,7,Keppel,BN4,-19.559543
2026-02-23,23 February 2026,retail,sell,8,City Developments,C09,-17.38016
2026-02-23,23 February 2026,retail,sell,9,CapitaLand Integrated Commercial Trust,C38U,-10.336687
2026-02-23,23 February 2026,retail,sell,10,Wilmar International,F34,-9.205032
2026-03-02,2 March 2026,institutional,buy,1,ST Engineering,S63,83.427985
2026-03-02,2 March 2026,institutional,buy,2,Singtel,Z74,54.97868
2026-03-02,2 March 2026,institutional,buy,3,Seatrium,5E2,45.556938
2026-03-02,2 March 2026,institutional,buy,4,SIA,C6L,42.824716
2026-03-02,2 March 2026,institutional,buy,5,AEM,AWX,35.398002
2026-03-02,2 March 2026,institutional,buy,6,Keppel,BN4,28.814038
2026-03-02,2 March 2026,institutional,buy,7,UOB,U11,28.062447
2026-03-02,2 March 2026,institutional,buy,8,SGX,S68,19.95959
2026-03-02,2 March 2026,institutional,buy,9,Keppel DC REIT,AJBU,19.83831
2026-03-02,2 March 2026,institutional,buy,10,UMS,558,17.870125
2026-03-02,2 March 2026,institutional,sell,1,DBS,D05,-418.091589
2026-03-02,2 March 2026,institutional,sell,2,Sembcorp Industries,U96,-53.91706
2026-03-02,2 March 2026,institutional,sell,3,Genting Singapore,G13,-43.269575
2026-03-02,2 March 2026,institutional,sell,4,SATS,S58,-14.348402
2026-03-02,2 March 2026,institutional,sell,5,CapitaLand Ascendas REIT,A17U,-12.605078
2026-03-02,2 March 2026,institutional,sell,6,Haw Par,H02,-12.078441
2026-03-02,2 March 2026,institutional,sell,7,Jardine Matheson,J36,-11.9285605131
2026-03-02,2 March 2026,institutional,sell,8,Suntec REIT,T82U,-11.2486975
2026-03-02,2 March 2026,institutional,sell,9,CapitaLand India Trust,CY6U,-10.362722
2026-03-02,2 March 2026,institutional,sell,10,Olam Group,VC2,-10.327704
2026-03-02,2 March 2026,retail,buy,1,DBS,D05,416.716458
2026-03-02,2 March 2026,retail,buy,2,Sembcorp Industries,U96,63.546417
2026-03-02,2 March 2026,retail,buy,3,Genting Singapore,G13,45.8822175
2026-03-02,2 March 2026,retail,buy,4,OCBC,O39,43.405445
2026-03-02,2 March 2026,retail,buy,5,CapitaLand Ascendas REIT,A17U,24.688369
2026-03-02,2 March 2026,retail,buy,6,UOB,U11,18.44123
2026-03-02,2 March 2026,retail,buy,7,iFast Corporation,AIY,15.94963
2026-03-02,2 March 2026,retail,buy,8,PropNex,OYY,15.60386
2026-03-02,2 March 2026,retail,buy,9,Sheng Siong,OV8,12.814101
2026-03-02,2 March 2026,retail,buy,10,Olam Group,VC2,10.9616825
2026-03-02,2 March 2026,retail,sell,1,SIA,C6L,-63.527444
2026-03-02,2 March 2026,retail,sell,2,ST Engineering,S63,-53.747166
2026-03-02,2 March 2026,retail,sell,3,Seatrium,5E2,-47.893973
2026-03-02,2 March 2026,retail,sell,4,AEM,AWX,-37.335873
2026-03-02,2 March 2026,retail,sell,5,UMS,558,-23.852336
2026-03-02,2 March 2026,retail,sell,6,Singtel,Z74,-22.923655
2026-03-02,2 March 2026,retail,sell,7,Atlantic Nav,5UL,-13.0059252
2026-03-02,2 March 2026,retail,sell,8,Keppel DC REIT,AJBU,-12.316567
2026-03-02,2 March 2026,retail,sell,9,UOL,U14,-10.712794
2026-03-02,2 March 2026,retail,sell,10,CNMC Goldmine,5TP,-9.771995
2026-03-09,9 March 2026,institutional,buy,1,Hongkong Land,H78,40.7655339895
2026-03-09,9 March 2026,institutional,buy,2,Wilmar International,F34,39.6468
2026-03-09,9 March 2026,institutional,buy,3,SGX,S68,35.35921
2026-03-09,9 March 2026,institutional,buy,4,UOB,U11,34.32051
2026-03-09,9 March 2026,institutional,buy,5,Seatrium,5E2,17.69669
2026-03-09,9 March 2026,institutional,buy,6,DFI Retail Group,D01,12.500920583
2026-03-09,9 March 2026,institutional,buy,7,AEM,AWX,12.136329
2026-03-09,9 March 2026,institutional,buy,8,ST Engineering,S63,11.951261
2026-03-09,9 March 2026,institutional,buy,9,Jardine Matheson,J36,11.280256833
2026-03-09,9 March 2026,institutional,buy,10,CapitaLand Integrated Commercial Trust,C38U,10.710921
2026-03-09,9 March 2026,institutional,sell,1,Yangzijiang Shipbuilding,BS6,-74.450948
2026-03-09,9 March 2026,institutional,sell,2,DBS,D05,-48.240229
2026-03-09,9 March 2026,institutional,sell,3,Singtel,Z74,-35.395734
2026-03-09,9 March 2026,institutional,sell,4,UI Boustead REIT,UIBU,-20.126285
2026-03-09,9 March 2026,institutional,sell,5,OCBC,O39,-18.29945
2026-03-09,9 March 2026,institutional,sell,6,Genting Singapore,G13,-15.616768
2026-03-09,9 March 2026,institutional,sell,7,iFast Corporation,AIY,-13.777729
2026-03-09,9 March 2026,institutional,sell,8,CapitaLand India Trust,CY6U,-12.547455
2026-03-09,9 March 2026,institutional,sell,9,Mapletree Industrial Trust,ME8U,-10.977834
2026-03-09,9 March 2026,institutional,sell,10,UOL,U14,-10.520775
2026-03-09,9 March 2026,retail,buy,1,DBS,D05,82.008361
2026-03-09,9 March 2026,retail,buy,2,Yangzijiang Shipbuilding,BS6,53.85831
2026-03-09,9 March 2026,retail,buy,3,Genting Singapore,G13,31.1171755
2026-03-09,9 March 2026,retail,buy,4,CapitaLand Ascendas REIT,A17U,26.473751
2026-03-09,9 March 2026,retail,buy,5,UI Boustead REIT,UIBU,22.233102
2026-03-09,9 March 2026,retail,buy,6,iFast Corporation,AIY,18.952761
2026-03-09,9 March 2026,retail,buy,7,ComfortDelGro,C52,14.031841
2026-03-09,9 March 2026,retail,buy,8,SIA,C6L,10.984927
2026-03-09,9 March 2026,retail,buy,9,Sembcorp Industries,U96,9.77408
2026-03-09,9 March 2026,retail,buy,10,CapitaLand India Trust,CY6U,8.368664
2026-03-09,9 March 2026,retail,sell,1,Wilmar International,F34,-41.70986
2026-03-09,9 March 2026,retail,sell,2,SGX,S68,-37.782433
2026-03-09,9 March 2026,retail,sell,3,Seatrium,5E2,-33.378255
2026-03-09,9 March 2026,retail,sell,4,ST Engineering,S63,-15.603746
2026-03-09,9 March 2026,retail,sell,5,AEM,AWX,-15.562794
2026-03-09,9 March 2026,retail,sell,6,UOB,U11,-15.345925
2026-03-09,9 March 2026,retail,sell,7,Geo Energy Resources,RE4,-11.557611
2026-03-09,9 March 2026,retail,sell,8,Singtel,Z74,-11.515416
2026-03-09,9 March 2026,retail,sell,9,Hongkong Land,H78,-11.3820482362
2026-03-09,9 March 2026,retail,sell,10,DFI Retail Group,D01,-9.1023402075
2026-03-16,16 March 2026,institutional,buy,1,Singtel,Z74,133.929146
2026-03-16,16 March 2026,institutional,buy,2,DBS,D05,72.741265
2026-03-16,16 March 2026,institutional,buy,3,SGX,S68,52.564063
2026-03-16,16 March 2026,institutional,buy,4,UOB,U11,44.718551
2026-03-16,16 March 2026,institutional,buy,5,Haw Par,H02,38.692378
2026-03-16,16 March 2026,institutional,buy,6,CapitaLand Integrated Commercial Trust,C38U,24.023902
2026-03-16,16 March 2026,institutional,buy,7,Centurion Accomodation REIT,8C8U,23.811678
2026-03-16,16 March 2026,institutional,buy,8,Sembcorp Industries,U96,23.36217
2026-03-16,16 March 2026,institutional,buy,9,AEM,AWX,22.429988
2026-03-16,16 March 2026,institutional,buy,10,Wilmar International,F34,21.625676
2026-03-16,16 March 2026,institutional,sell,1,ST Engineering,S63,-38.793297
2026-03-16,16 March 2026,institutional,sell,2,Hongkong Land,H78,-30.9687889551
2026-03-16,16 March 2026,institutional,sell,3,CapitaLand Ascendas REIT,A17U,-28.10773
2026-03-16,16 March 2026,institutional,sell,4,Seatrium,5E2,-25.729492
2026-03-16,16 March 2026,institutional,sell,5,City Developments,C09,-24.058156
2026-03-16,16 March 2026,institutional,sell,6,CapitaLand Investment,9CI,-17.431703
2026-03-16,16 March 2026,institutional,sell,7,Mapletree Pan Asia Commercial Trust,N2IU,-12.276826
2026-03-16,16 March 2026,institutional,sell,8,Keppel,BN4,-10.779275
2026-03-16,16 March 2026,institutional,sell,9,Yangzijiang Maritime,8YZ,-8.235399
2026-03-16,16 March 2026,institutional,sell,10,OCBC,O39,-7.667641
2026-03-16,16 March 2026,retail,buy,1,Yangzijiang Shipbuilding,BS6,36.26615
2026-03-16,16 March 2026,retail,buy,2,City Developments,C09,23.359402
2026-03-16,16 March 2026,retail,buy,3,Hongkong Land,H78,13.1343347816
2026-03-16,16 March 2026,retail,buy,4,CapitaLand Investment,9CI,12.125908
2026-03-16,16 March 2026,retail,buy,5,Yangzijiang Maritime,8YZ,9.0983515
2026-03-16,16 March 2026,retail,buy,6,CSE Global,544,8.491192
2026-03-16,16 March 2026,retail,buy,7,Genting Singapore,G13,6.5308205
2026-03-16,16 March 2026,retail,buy,8,Yangzijiang Financial,YF8,6.3565985
2026-03-16,16 March 2026,retail,buy,9,CNMC Goldmine,5TP,6.152756
2026-03-16,16 March 2026,retail,buy,10,Riverstone,AP4,5.680529
2026-03-16,16 March 2026,retail,sell,1,DBS,D05,-57.907297
2026-03-16,16 March 2026,retail,sell,2,Singtel,Z74,-54.943525
2026-03-16,16 March 2026,retail,sell,3,OCBC,O39,-48.28886
2026-03-16,16 March 2026,retail,sell,4,UOB,U11,-33.906002
2026-03-16,16 March 2026,retail,sell,5,SGX,S68,-30.313161
2026-03-16,16 March 2026,retail,sell,6,Sembcorp Industries,U96,-26.83922
2026-03-16,16 March 2026,retail,sell,7,AEM,AWX,-13.688604
2026-03-16,16 March 2026,retail,sell,8,Wilmar International,F34,-13.023401
2026-03-16,16 March 2026,retail,sell,9,Keppel,BN4,-10.208664
2026-03-16,16 March 2026,retail,sell,10,UMS,558,-9.467289
2026-03-23,23 March 2026,institutional,buy,1,Sembcorp Industries,U96,80.187651
2026-03-23,23 March 2026,institutional,buy,2,SGX,S68,30.504851
2026-03-23,23 March 2026,institutional,buy,3,SIA,C6L,15.517616
2026-03-23,23 March 2026,institutional,buy,4,Wilmar International,F34,15.244343
2026-03-23,23 March 2026,institutional,buy,5,OCBC,O39,15.064632
2026-03-23,23 March 2026,institutional,buy,6,Haw Par,H02,14.881001
2026-03-23,23 March 2026,institutional,buy,7,UOB Kay Hian,U10,13.42459
2026-03-23,23 March 2026,institutional,buy,8,Sheng Siong,OV8,13.39403
2026-03-23,23 March 2026,institutional,buy,9,iFast Corporation,AIY,11.781342
2026-03-23,23 March 2026,institutional,buy,10,AEM,AWX,10.565028
2026-03-23,23 March 2026,institutional,sell,1,CapitaLand Ascendas REIT,A17U,-41.467166
2026-03-23,23 March 2026,institutional,sell,2,DBS,D05,-36.192996
2026-03-23,23 March 2026,institutional,sell,3,CapitaLand Integrated Commercial Trust,C38U,-31.155669
2026-03-23,23 March 2026,institutional,sell,4,Yangzijiang Shipbuilding,BS6,-23.766782
2026-03-23,23 March 2026,institutional,sell,5,Singtel,Z74,-23.094059
2026-03-23,23 March 2026,institutional,sell,6,Keppel REIT,K71U,-20.6301615
2026-03-23,23 March 2026,institutional,sell,7,Mapletree Logistics Trust,M44U,-17.90096
2026-03-23,23 March 2026,institutional,sell,8,Hongkong Land,H78,-16.4435849893
2026-03-23,23 March 2026,institutional,sell,9,CapitaLand Investment,9CI,-14.576829
2026-03-23,23 March 2026,institutional,sell,10,Keppel,BN4,-14.310563
2026-03-23,23 March 2026,retail,buy,1,Keppel,BN4,46.950005
2026-03-23,23 March 2026,retail,buy,2,DBS,D05,41.465849
2026-03-23,23 March 2026,retail,buy,3,Singtel,Z74,37.818672
2026-03-23,23 March 2026,retail,buy,4,CapitaLand Ascendas REIT,A17U,33.552853
2026-03-23,23 March 2026,retail,buy,5,Yangzijiang Shipbuilding,BS6,32.122864
2026-03-23,23 March 2026,retail,buy,6,Keppel REIT,K71U,18.908866
2026-03-23,23 March 2026,retail,buy,7,CapitaLand Investment,9CI,17.742176
2026-03-23,23 March 2026,retail,buy,8,Keppel DC REIT,AJBU,17.208288
2026-03-23,23 March 2026,retail,buy,9,CapitaLand Integrated Commercial Trust,C38U,17.163992
2026-03-23,23 March 2026,retail,buy,10,Mapletree Logistics Trust,M44U,14.311735
2026-03-23,23 March 2026,retail,sell,1,Sembcorp Industries,U96,-127.158776
2026-03-23,23 March 2026,retail,sell,2,OCBC,O39,-30.810199
2026-03-23,23 March 2026,retail,sell,3,SGX,S68,-24.210414
2026-03-23,23 March 2026,retail,sell,4,Sheng Siong,OV8,-19.333241
2026-03-23,23 March 2026,retail,sell,5,Haw Par,H02,-17.970634
2026-03-23,23 March 2026,retail,sell,6,UOB Kay Hian,U10,-16.298804
2026-03-23,23 March 2026,retail,sell,7,iFast Corporation,AIY,-13.548754
